"dispatch.earliest_time","dispatch.latest_time","dispatch.sample_ratio","display.general.type","display.page.search.mode","display.prefs.fieldFilter",search,"workload_pool","__mv_dispatch.earliest_time","__mv_dispatch.latest_time","__mv_dispatch.sample_ratio","__mv_display.general.type","__mv_display.page.search.mode","__mv_display.prefs.fieldFilter","__mv_search","__mv_workload_pool"
"-60m@m",now,1,statistics,verbose,"","index=infra host=www* source=""/opt/log/www*/access.log"" status>399 earliest=-24h|stats count AS failures by status host","",,,,,,,,
