127.0.0.1 - - [06/Feb/2024:03:57:15.092 +0000] "HEAD /favicon.ico HTTP/1.1" 303 124 "" "Splunk/9.0.7 (Linux 4.14.238-125.422.amzn1.x86_64; arch=x86_64)" - 65c1ae1b177f48acb02610 2ms
127.0.0.1 - - [06/Feb/2024:03:59:57.570 +0000] "HEAD /favicon.ico HTTP/1.1" 303 124 "" "Splunk/9.0.7 (Linux 4.14.238-125.422.amzn1.x86_64; arch=x86_64)" - 65c1aebd927f8f8f37c110 4ms
127.0.0.1 - - [06/Feb/2024:04:00:56.881 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/skins/default/default.css HTTP/1.1" 200 54832 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef8e17f8f38235090 41ms
127.0.0.1 - - [06/Feb/2024:04:00:56.627 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/js/common.min.js HTTP/1.1" 200 4521244 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef8a07f8f380eea90 436ms
127.0.0.1 - admin [06/Feb/2024:04:00:57.144 +0000] "GET /en-US/modules/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/modules-6ccaedc50715a9afa5fc22e2126eacb6d18bf73d.min.css HTTP/1.1" 200 307 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef9257f8f8c369190 2ms
127.0.0.1 - - [06/Feb/2024:04:00:57.166 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/build/init.js HTTP/1.1" 200 3071 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef92a7f8f8c0cb710 2ms
127.0.0.1 - admin [06/Feb/2024:04:00:57.160 +0000] "GET /en-US/modules/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/modules-c0c0a7f0612c552bdcc203c94d947b0fa5bcf748.min.js HTTP/1.1" 200 39035 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef9297f8f8c0fa990 10ms
127.0.0.1 - - [06/Feb/2024:04:00:57.158 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/codemirror.css HTTP/1.1" 200 3862 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef9287f8f38791210 12ms
127.0.0.1 - - [06/Feb/2024:04:00:57.161 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/admin.css HTTP/1.1" 200 71276 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aef9297f8f8c0cb4d0 31ms
127.0.0.1 - admin [06/Feb/2024:04:01:00.895 +0000] "GET /en-US/api/messages/index HTTP/1.1" 200 341 "http://52.74.75.227:8000/en-US/manager/launcher/distsearch" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aefce57f8f6c7ee190 21ms
127.0.0.1 - - [06/Feb/2024:04:01:01.150 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/fonts/splunkicons-regular-webfont.woff HTTP/1.1" 200 13176 "http://52.74.75.227:8000/en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/skins/default/default.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aefd267f8f8c07c0d0 2ms
127.0.0.1 - - [06/Feb/2024:04:01:01.189 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/fonts/proxima-regular-webfont.woff HTTP/1.1" 200 40052 "http://52.74.75.227:8000/en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/skins/default/default.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aefd307f8f3821c9d0 2ms
127.0.0.1 - - [06/Feb/2024:04:01:01.196 +0000] "GET /en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/fonts/proxima-semibold-webfont.woff HTTP/1.1" 200 39652 "http://52.74.75.227:8000/en-US/static/@51BCDCD9E9B4EA5D9CCBD6069B7073358DF67F8214F8637D9B7197ED123EE20F/css/skins/default/default.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aefd327f8f6c7f3ad0 1ms
127.0.0.1 - - [06/Feb/2024:04:01:01.645 +0000] "GET /en-US/static/app/splunk_instrumentation/build/pages/swa.js HTTP/1.1" 200 79073 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aefda57f8f38791210 2ms
127.0.0.1 - admin [06/Feb/2024:04:01:03.103 +0000] "GET /en-US/manager/launcher/search/distributed/peers HTTP/1.1" 200 8436 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36" - 65c1aeff1a7f8f3872f290 464ms
