user,"status_buckets","max_time","max_count","reduce_freq","sample_ratio","sample_seed","sample_exact","preview_enabled","num_previews","num_previews_finished","result_preview_count",search,pid,"is_events_preview_enabled",provenance,priority,state,done,keywords,"remote_timeline","optimized_search","phase_0_search","phase_1_search",earliest,latest,"api_et","api_lt","search_et","search_lt",now,"events_streamed",streaming,servers,"search_providers","remote_search","normalized_search","search_can_be_event_type","report_search","events_search","reduce_search",label,"is_saved_search","savedsearch_label","can_summarize","is_good_sumcand","lookups_enabled",realtimesearch,batchmodesearch,"time_cursored","column_order","events_sorted","fieldmeta_static",start,error,"bad_request","run_time","scan_count","drop_count",resultcount,count,"available_count","events_istruncated","events_fields_count","remote_search_logs",cursor,"max_cache_miss_bucket_fetch_time","max_cache_miss_bucket_fetch_time_peer","searched_buckets","eliminated_buckets","is_prjob","disk_usage","fieldmeta_results","dp_ratio"
admin,0,"8640000.000",500000,10,1,0,0,1,0,0,2,"search index=infra source=*cisco_ironport_web.log* url=""*.exe*"" OR url=""*.bat*"" earliest=-24h|stats count by user",30475,0,"UI:Dashboard:infra",5,DONE,1,"earliest::-24h index::infra source::*cisco_ironport_web.log* url::*.bat* url::*.exe*",0,"| search (earliest=-24h index=infra source=*cisco_ironport_web.log* (url=""*.bat*"" OR url=""*.exe*"")) | stats count by user","litsearch (index=infra source=*cisco_ironport_web.log* (url=""*.bat*"" OR url=""*.exe*"") _time>=1707164447.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" ""user"" | prestats  count by user","stats  count by user","1707164447.000000000","1707250848.339235000","1707163200.000000000","1707250847.000000000","1707164447.000000000","1707250848.339235000",1707250847,1,0,"*","GOEL-Indexer1,GOEL-Indexer2,GOEL-Indexer3,GOEL-SearchHead","litsearch (index=infra source=*cisco_ironport_web.log* (url=""*.bat*"" OR url=""*.exe*"") _time>=1707164447.000) | addinfo  type=count label=prereport_events track_fieldmeta_events=true | fields  keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" ""user"" | prestats  count by user","litsearch (index=infra source=*cisco_ironport_web.log* (url=""*.exe*"" OR url=""*.bat*"") earliest=-24h) | addinfo type=count label=prereport_events | fields keepcolorder=t ""prestats_reserved_*"" ""psrsvd_*"" ""user"" | prestats count by user",0,"stats  count by user","search (earliest=-24h index=infra source=*cisco_ironport_web.log* (url=""*.bat*"" OR url=""*.exe*""))","sistats count by user",search2,0,"",1,1,1,0,1,1,"user
count",none,"user;unknown\;groupby_rank\;0\;;",1707250848,"",0,"0.796",44,0,2,6,0,0,0,"GOEL-Indexer1
GOEL-Indexer2
GOEL-Indexer3",0,"0.000","",19,3,0,167936,"user;unknown\;groupby_rank\;0\;;","19/19"
